zip,RMSE_train,RMSE_pure,forecast
11427,12.501751610964076,53.794527919719506,"[2139.37389827 2134.22707558 2126.8752524  2125.052124   2121.5890373
 2112.8739314  2104.26298693 2095.32095452 2084.147328   2072.49594411
 2062.40863684 2054.81257545]"
11428,11.531098399893091,17.949644792297946,"[2069.24374663 2072.38934958 2072.94131761 2072.36465297 2069.4108035
 2064.44701346 2057.9759425  2050.44583124 2042.15421895 2033.32012113
 2024.18284797 2015.0216518 ]"
11429,13.825064389127865,36.71246311979422,"[2152.05105019 2161.20905087 2166.35658519 2159.66961887 2151.18411104
 2139.0618798  2125.16966392 2109.50745404 2092.307566   2074.59421525
 2057.45008118 2049.55987095]"
11432,9.003492834434917,46.542796615956874,"[2001.2063014  2001.35182464 1999.32981548 1997.34760708 1992.80175138
 1985.35823366 1975.29529321 1963.66817393 1952.16235587 1941.39623954
 1931.93107056 1923.99074233]"
11433,16.198313852779055,16.982586574365268,"[2195.16586164 2194.92234247 2194.29462311 2198.46894946 2201.43164428
 2203.09865353 2203.36634659 2202.10938231 2200.16253989 2197.10052107
 2192.21318609 2186.21628387]"
11434,18.90667413621817,124.94070196408336,"[2138.60026531 2137.1831238  2134.94313609 2124.24589369 2111.22674685
 2097.13255386 2080.64368709 2064.56166376 2048.24614741 2032.23830227
 2017.6165557  2004.66135006]"
11435,9.932674412019933,30.726249346377827,"[1983.76922537 1982.72683711 1981.35406506 1983.54959668 1983.57286702
 1981.79926338 1977.77390875 1970.13679796 1962.25404029 1955.46027925
 1948.44907478 1941.36430796]"
11436,12.620428914458525,43.109290428527,"[2118.34575659 2120.96249793 2120.95302692 2111.92213126 2101.51941473
 2090.31737604 2078.80885293 2067.40331589 2056.42507517 2046.11941681
 2036.65888954 2028.14287463]"
11542,12.518501581834544,141.46224325004144,"[2355.42344632 2357.4368502  2358.80180427 2358.86955944 2354.86827552
 2345.52231637 2330.73428277 2307.9707811  2279.41901823 2251.06347589
 2228.37309477 2210.44872427]"
11550,10.090655425182042,27.40985994777641,"[2249.06732708 2250.38282911 2251.7389327  2253.76564973 2255.27399407
 2256.21861339 2256.57435226 2256.36339729 2255.69579063 2254.09585385
 2251.48514887 2248.89095411]"
11561,16.596996981777636,80.83328875247652,"[2478.24647876 2474.1610808  2468.04486051 2460.21749914 2450.77764613
 2440.14094946 2427.58897401 2414.71216344 2403.57269901 2394.31089924
 2386.79937851 2380.85676504]"
11563,13.445039333338377,39.22342627644691,"[2292.39042842 2292.90278952 2292.32038189 2288.60582399 2283.01570129
 2276.48970696 2271.06944874 2264.82808034 2255.90068162 2241.46648764
 2221.72908668 2204.01982332]"
11580,14.495860510699817,51.2730697194298,"[2201.29706579 2201.038718   2201.08559531 2198.71555729 2194.6006315
 2188.95299626 2182.40411407 2176.82192074 2172.44558398 2168.67834265
 2165.18258643 2161.81776012]"
11590,17.879565486806744,86.81019044768156,"[2555.45846398 2558.80322188 2560.64045895 2557.94438603 2550.24796733
 2536.04692126 2515.98906326 2493.24486928 2474.6908615  2459.05882551
 2446.27044158 2436.50735729]"
11691,20.16114832776126,97.09768018805798,"[2192.43410602 2184.97504067 2177.29103926 2156.49938466 2141.91930273
 2131.44739018 2118.89059444 2104.3042541  2088.85054715 2074.23109822
 2061.75877526 2057.33768446]"
11692,16.79581547269269,81.5074430091525,"[2196.43284733 2192.64066326 2187.27421856 2172.75538628 2156.57505886
 2136.88867087 2116.27998096 2095.68618988 2076.25868522 2059.04445521
 2044.73373119 2031.12924582]"
11694,14.241716357951724,128.35082902376064,"[2155.53785316 2150.26405422 2139.86532705 2126.87144585 2107.08064482
 2077.16228903 2042.45348839 2016.19919996 1994.30059134 1976.51983937
 1964.29564534 1955.74952159]"
11758,12.928024935515294,70.19098146791326,"[2414.50521792 2408.16376795 2401.26844379 2396.27596133 2389.96305571
 2382.69864523 2374.74659917 2366.29583771 2357.522812   2348.52189191
 2338.51927026 2326.67874518]"
12047,7.553355031010203,30.737277237377928,"[1140.9363432  1141.68175775 1139.73834173 1108.79032113 1103.97054559
 1099.44670432 1095.21137146 1091.25266583 1087.61821909 1086.73029068
 1086.84178966 1086.89208989]"
12180,14.398817410413745,44.88728746980713,"[1000.32873625  999.86576627  999.52601495  998.7563108   998.64965621
  998.93435775  999.67939026 1000.22468301  999.88315384  998.58468494
  996.81846979  994.62066663]"
12182,5.128713912970522,51.84860110445308,"[998.4937252  995.81567735 994.07916553 994.10238027 994.10417778
 994.06990794 994.01084207 993.94922282 993.87114991 993.03609416
 992.32810125 991.71145529]"
12189,7.55319446922186,39.38426256397125,"[1129.7705942  1120.65368211 1110.92285352 1098.60578221 1084.89999709
 1077.948444   1072.41945122 1065.73994316 1058.36018467 1056.81693251
 1056.19940661 1055.67621623]"
12202,5.1453453255529515,40.10819617656099,"[1100.14248315 1093.97173951 1087.45430083 1081.13846697 1076.02808257
 1071.28630426 1066.56730196 1062.36685725 1058.78678011 1056.27997965
 1055.64806165 1055.19556891]"
12203,8.49169754999573,23.441231107033097,"[1283.60274946 1286.27221586 1288.21826859 1285.65529727 1283.49158801
 1280.17659597 1276.15537026 1271.5297867  1266.2381329  1260.07261252
 1252.74422142 1244.1335057 ]"
12206,9.13074932245282,8.133606152783445,"[1234.39413707 1232.30051967 1229.88437736 1226.32814785 1221.54198982
 1217.25210098 1213.53135296 1210.20827457 1207.07015435 1203.96634135
 1200.76583066 1197.51283396]"
12208,24.12851290491314,20.400703556726317,"[1290.5431151  1295.18088964 1294.93072923 1278.01709322 1264.03475546
 1253.90886688 1246.18349905 1239.6143796  1233.39202862 1227.19375583
 1220.66847173 1213.75738338]"
12209,7.761862447667217,29.502927557431786,"[1187.55093578 1188.40453609 1187.84359295 1177.5931018  1163.42778118
 1149.02454859 1137.50580259 1127.71518259 1119.35690089 1112.82571667
 1104.94761389 1095.99553637]"
12210,5.2919962403516445,87.69154180697797,"[1046.26009711 1038.39597321 1033.34061563 1031.46803248 1026.66968977
 1020.64917745 1014.5845846  1009.02478027 1006.0762874  1003.30363997
 1000.5752327   997.80521675]"
12303,4.168092474710153,33.84391501501812,"[1018.84977116 1013.10188047 1008.22203888 1003.77298927 1003.06277592
 1002.24702182 1001.14010758  998.89124577  998.03865331  997.30604525
  996.46679594  995.66207472]"
12304,3.7397501626145195,36.5908561201717,"[1013.17143396 1012.12073288 1012.4079325  1011.2194943  1010.009247
 1008.02441799 1005.29354563 1002.92935415 1001.85811251 1001.49629838
 1001.51479632 1001.78351202]"
12306,6.5456316030007,27.42310432046156,"[1059.73608443 1054.2406536  1051.22697269 1055.86048554 1058.63824096
 1060.59292903 1059.90822634 1059.22736024 1058.34687644 1057.47583307
 1056.72919904 1056.11186641]"
12307,4.66458686567356,30.550980593561214,"[955.36654511 953.64897287 952.88064784 954.3488145  955.99046779
 957.79063815 959.72935126 961.88267815 964.01159747 966.00159964
 967.14032202 968.11719753]"
12401,7.566954390753787,30.678875588577228,"[1409.82472148 1398.94158676 1388.83591174 1383.25694449 1378.67934938
 1374.31445646 1369.66852231 1364.53553227 1359.34768674 1353.97048885
 1348.35549449 1342.68217021]"
12508,14.324143042177527,52.43190854475762,"[1592.37758088 1594.02410887 1594.48464375 1592.32305158 1589.16722053
 1586.18894449 1587.00195877 1586.77941269 1585.02040929 1581.52020549
 1576.28733573 1569.49088693]"
12550,7.674699805438561,21.281529503626302,"[1415.56505836 1415.95172538 1415.61609065 1412.58039847 1409.53905393
 1406.57178201 1403.66673806 1400.75541369 1397.75832675 1394.80360524
 1391.88098621 1389.52012668]"
12590,10.901333630311361,87.36775406474338,"[1501.43972197 1503.70959263 1506.20278741 1505.97702559 1504.19526649
 1501.15831563 1497.19753726 1492.06329538 1489.68672524 1488.31437576
 1486.72929844 1485.00579769]"
12601,7.45834334399499,58.85022659238504,"[1228.15604078 1229.31877839 1230.67607818 1230.46818799 1229.47212762
 1227.84451092 1225.93398264 1224.17113849 1222.85022497 1222.02883835
 1221.59884871 1221.3988285 ]"
12603,6.500054652921826,83.5591652899932,"[1399.36862813 1399.03802591 1398.64459392 1396.74560808 1394.5604055
 1391.5021734  1384.55642037 1376.07120326 1368.30942844 1362.27736718
 1358.04407065 1355.13664155]"
12866,9.173277224170349,47.63478208461901,"[1692.47052136 1678.93611369 1669.6515491  1665.91880211 1663.27515295
 1661.57410462 1660.62696577 1659.94690117 1659.42098131 1658.98729312
 1658.60188489 1658.23497057]"
13203,3.8135980177229234,34.219984530879124,"[901.45097903 898.90253727 896.44417441 897.17809466 897.79834827
 898.2788945  898.59856697 898.74328975 898.70729753 898.4931555
 898.11255086 897.59213057]"
13204,4.77658449961267,35.37851508797924,"[911.04150591 910.28858455 909.55406915 906.54470169 903.3555067
 900.00146812 899.65205115 899.50136245 899.10770554 898.54741485
 897.90236725 897.25641732]"
13205,3.8467611116972895,40.89815765141643,"[928.46445669 924.81542275 921.9257375  920.6415367  919.19463028
 917.59235777 915.85291311 914.05804292 912.30236344 910.60016972
 908.90219673 907.16637944]"
13206,3.548768306614183,22.544057317132204,"[892.9316302  887.10568121 882.01808738 882.91806577 883.41166506
 883.96078833 883.87762013 884.14680874 885.0095372  886.17713448
 887.46311036 888.75642344]"
13208,2.6984506140515663,37.007214663872574,"[869.48563638 863.86690297 860.13305464 859.17067166 857.58551832
 855.83926239 853.90524967 851.79862292 849.59095116 846.08909483
 842.71701104 839.94674818]"
13440,3.3275582251091693,41.802354074704105,"[755.81726454 756.82391408 757.59249056 758.47120384 759.1522389
 758.98272217 758.51812862 757.85778245 757.02381261 756.0407649
 754.93533524 753.73537538]"
13501,7.020852507524578,23.653014088525275,"[838.56690955 841.90119443 844.22779887 843.68108102 842.42488091
 840.41166031 837.54398116 833.71733308 828.88802915 823.18305118
 819.16010675 815.18287544]"
13502,5.081263525783423,27.671805927117543,"[829.79684186 831.21154416 831.81748507 827.43895536 823.07136158
 818.86377438 814.8961615  812.32848467 810.17937815 808.32685451
 806.78552861 805.56506557]"
13601,2.2687060862980624,31.812222009597136,"[856.81139189 861.45368916 864.90336083 863.88498204 862.44858706
 860.33012858 857.90011747 855.61234696 853.77059704 852.47787843
 851.63995182 851.10726048]"
13760,3.231040510255668,41.76705727198205,"[892.26855675 891.42094235 891.20029279 891.63735553 891.50233113
 890.99838076 890.31941258 889.61350954 888.98074482 888.47647768
 888.11670297 887.88819877]"
13903,5.148263396221223,14.54965081291882,"[830.04361084 827.9465205  826.50221311 829.88368156 833.45137922
 837.1906503  841.25601182 845.64769656 850.12930368 854.33929651
 856.96532237 858.10757013]"
14020,9.769762760810345,49.20503340208118,"[1207.03059068 1195.83816322 1188.03526956 1192.56769704 1204.95095851
 1224.13740274 1240.69787494 1250.91202341 1258.21894841 1264.54731595
 1270.53347258 1276.87332858]"
14043,4.389615114488726,11.348753978058394,"[964.8536588  963.53790847 962.84821739 962.00384766 960.87114526
 959.84965033 958.94365264 958.09102874 957.18807284 956.1668714
 954.84266125 953.24941014]"
14150,1.8288196094579443,15.200592603351039,"[896.12980033 894.78882071 893.33366489 892.20637138 891.05366166
 889.91647959 888.85486803 887.89554339 886.91413584 885.80980282
 884.4770803  883.06425233]"
14201,5.715561094898881,26.583703421022694,"[925.32816252 918.82664372 913.59670017 912.94278191 912.28994575
 911.69084223 911.16982366 910.72578244 910.34133533 909.9899056
 909.64007312 909.26058664]"
14206,3.0706751745341365,26.863015513622134,"[811.48550389 812.040574   812.42854853 811.05869987 808.64583838
 804.78354058 797.31769634 784.95366298 776.30787862 771.34471968
 768.2447039  765.9689011 ]"
14207,4.906093087736218,23.5512078138328,"[825.30370767 818.07929365 805.49582463 788.5834841  788.64991371
 788.48759222 788.17357333 787.78753787 787.42322759 787.15991884
 786.95730996 786.58280579]"
14208,5.773992754023476,40.113095835701436,"[797.22004187 796.08812857 795.16265767 794.45815533 792.99181601
 790.94607129 788.75398581 786.60214359 784.19466171 781.64587106
 779.34241427 777.31107256]"
14209,3.625680161854628,13.605230652313873,"[1040.96932773 1036.89799245 1035.83587107 1037.48720902 1039.03087464
 1040.130513   1040.87609593 1041.42368433 1041.93178773 1042.57086694
 1043.33072601 1044.06748571]"
14210,4.255616686640075,32.80170557583979,"[792.13210658 791.86894754 790.81281396 789.19751881 787.36716611
 785.190239   782.48395798 778.98787526 774.40907938 768.69265018
 762.42405695 756.65988065]"
14211,4.260345458734062,21.336447689605258,"[794.09005422 794.22192512 793.96565244 791.84885984 789.22791383
 786.09566303 782.51640723 778.66099286 774.76199542 770.65460596
 766.44277711 762.47689634]"
14212,3.147250628804762,14.379838892276512,"[780.8284363  779.81434124 778.64654741 778.41379948 777.94886651
 777.15310542 775.96401    774.47353087 772.89907127 772.0930076
 772.94766546 773.65705523]"
14213,6.060642689169823,5.55433124339546,"[872.61151022 870.95635866 871.26389131 874.82883541 877.85218081
 880.90193471 882.90575461 881.70226203 877.9874347  873.82743626
 869.34950569 864.34533204]"
14214,6.0636329091765155,33.213580616332415,"[926.14815901 925.92883836 925.15984812 922.90371095 919.7391085
 915.72470036 911.17009534 906.46624719 901.95346515 897.97177759
 894.8713737  892.14781254]"
14215,3.882985353485852,29.789022401456705,"[776.97838985 775.20073397 773.50197149 768.10502804 767.32344818
 765.8003887  765.09634496 764.4439761  763.74198193 762.84996404
 761.91187023 761.31217113]"
14216,5.222074435874426,20.70627204027925,"[1042.04635563 1040.93253227 1040.01110446 1040.49728075 1040.87127322
 1041.18998987 1041.53603483 1042.01723826 1042.75005507 1043.26321538
 1043.75220909 1044.31885537]"
14217,3.2767843118656805,16.082100524585858,"[900.33097021 899.05518311 897.87296382 898.52692423 899.2059595
 899.87316197 900.45278918 900.85907052 901.02765714 900.92128189
 900.52096278 899.82064377]"
14218,3.6349663211122794,20.500718473855308,"[823.63540321 821.93289968 820.1810153  819.01238987 817.91874232
 816.8999902  815.9510237  815.43255302 815.31594383 815.2390101
 815.18249541 815.13465733]"
14220,4.002231434491561,17.06159000094017,"[809.94067501 813.78407389 817.389738   818.00292644 818.30838421
 818.58807321 818.70902429 818.72331307 818.67077494 818.58048869
 818.47424031 818.36925318]"
14221,3.8418482081891843,15.712902909982116,"[1146.02655792 1144.85262145 1143.86169186 1143.66826526 1143.37088035
 1142.98625898 1142.52714757 1141.21848052 1139.86419469 1138.52945375
 1137.35353632 1136.24320705]"
14222,5.898329425939541,23.181577513133263,"[1082.70542543 1076.63777733 1071.9484977  1072.13215244 1073.11799624
 1074.99030791 1078.04119134 1081.86193411 1086.7476506  1089.69803648
 1091.51908034 1092.67938016]"
14224,3.939799599283781,45.65686851626724,"[981.86702389 980.88392706 979.92180582 978.91048949 977.46078058
 975.2719211  972.11187212 967.93307862 963.00821349 957.89540274
 953.05272666 948.70251482]"
14225,2.48154456875066,14.87147583919906,"[862.62486738 863.50245902 864.04321792 862.87873113 861.21780502
 857.77797847 856.03105248 854.74091779 853.0738523  851.2115171
 848.93030959 846.2705381 ]"
14228,2.4422784483470843,18.176884845978734,"[1094.3080419  1092.81229482 1092.70978575 1094.53960251 1097.35992456
 1099.88730748 1101.58399008 1102.38319307 1102.51935385 1102.28356197
 1101.87852785 1101.40720132]"
14301,4.182343532006636,22.59535359484186,"[651.17497092 646.78439548 644.12787067 641.66472071 638.03300433
 633.60322282 629.05612395 625.06273918 621.97828184 619.81532995
 618.39254568 617.48561265]"
14607,3.8985898162849053,35.294132902732244,"[1084.07538244 1091.66633457 1096.90785034 1093.58808589 1089.5532754
 1084.68173896 1078.86043951 1071.24622804 1063.3211474  1055.21890617
 1046.74694507 1038.42994372]"
14609,3.028865456357958,28.437239793728253,"[829.10382817 828.29154493 827.91416875 826.89380719 825.78383129
 824.45577662 822.94111143 821.38908237 819.84668226 818.03763985
 815.94333763 813.77507593]"
14611,3.8790162618503943,41.301466295070234,"[872.12798432 867.92827681 864.3423475  859.78778855 855.12109182
 850.27489742 845.58479881 841.62735684 838.37155036 835.77507263
 834.84252806 834.42278992]"
14613,2.879118349856836,21.255767958908375,"[772.20946667 769.50558296 767.24354899 767.81452455 768.37870661
 768.91667646 769.40974214 769.84625623 770.2260901  770.55658979
 770.83962577 771.06012258]"
14620,5.680851516978221,24.73124898687765,"[1099.42900268 1101.97953479 1103.80722305 1103.88623617 1103.5200612
 1102.52772942 1100.68334584 1098.58255034 1096.16306017 1093.54489679
 1090.73999441 1087.85387981]"
14621,16.696154016098586,12.45228251272014,"[798.56782891 798.56782891 798.56782891 798.56782891 798.19040933
 797.45579547 796.76922647 796.00915143 794.28742121 791.97748832
 789.75802161 787.87197395]"
14701,4.030964386774828,22.95975511441788,"[668.36193663 668.11133505 667.19947219 665.95473971 664.70005749
 663.50992308 662.4279612  661.46121692 660.58676541 659.76752763
 658.97180821 658.1863067 ]"
14850,9.757453081977479,84.43101465629925,"[1569.36815617 1581.78280291 1589.68888597 1588.91038571 1587.00415912
 1584.09717126 1580.35894305 1575.83265917 1568.67123935 1561.44513968
 1554.42908368 1547.80929605]"
15202,3.954535552772822,5.207791472059935,"[844.9851357  845.36191069 845.4286674  845.62929895 845.62919477
 845.37352917 844.78501952 843.75870369 842.16725952 839.90487032
 836.98965823 833.65982664]"
15206,5.179129753758015,59.910019788832244,"[1054.10153786 1049.81956831 1047.23577356 1041.95786947 1042.08418588
 1042.27709936 1042.46005369 1043.01462814 1043.70948668 1044.27194916
 1044.68617575 1044.93589929]"
15210,3.366879790504361,32.81175199118593,"[872.73088877 869.18736657 866.13244308 864.65500532 862.19672073
 858.68291181 853.94776214 849.74803475 846.90215078 844.823254
 843.53640145 842.71465184]"
15212,8.430436774343626,27.79548646209003,"[954.95396346 953.13461008 951.5415626  951.76475356 952.32310211
 952.97656158 953.59147924 954.02940647 954.17355403 953.94432548
 953.30359266 952.25320354]"
15216,4.468617713317783,36.6392439505223,"[903.01007339 902.11112684 900.75927864 901.19778398 901.31441155
 900.91788768 899.72100663 894.52355541 886.44086133 878.85382123
 873.66794749 869.89641978]"
15217,3.2369593726387076,54.5577928949224,"[1176.44195289 1176.31497379 1178.60476057 1186.52131154 1189.87486233
 1193.6038883  1197.52220487 1201.35643941 1204.49989357 1206.25203031
 1209.2070318  1211.92806311]"
15221,2.4262037536149705,10.765396011851873,"[896.96001288 896.32080889 895.72324957 895.95239861 895.81101451
 895.39271221 894.83411456 894.19837312 893.48698748 892.68147846
 891.76255492 890.71447035]"
16365,3.695403692921097,11.364876514397002,"[849.46592628 854.9068926  858.94977074 860.3743518  861.6740978
 862.85433471 863.91365082 864.8465461  865.65480877 866.36032929
 867.01123361 867.68030588]"
16502,7.585735867200173,9.546407317116966,"[642.82584605 644.4925711  647.0205986  651.53612734 656.2391249
 660.99671601 665.76882824 670.59533234 674.81092513 678.81721989
 682.67028438 686.40692683]"
16503,7.439749635304683,8.39471123890082,"[604.1012494  610.36733746 615.2836625  619.87483457 624.78549047
 629.63312209 634.83341128 640.6891085  647.11430653 653.69699098
 660.04621759 666.01731679]"
17013,3.587871687250454,54.215150748460196,"[1031.83669038 1032.59497117 1032.80943669 1031.54131056 1029.72049122
 1027.24521753 1024.11898934 1019.90908544 1014.39436036 1008.46400684
 1003.37671685  999.8815805 ]"
17022,7.652454036654223,18.988486997878756,"[886.41098987 885.808764   885.19851468 881.51288565 877.62483266
 873.51949619 869.24040945 864.97960109 859.33444303 850.47285084
 842.82722133 834.66722312]"
17401,3.279259942973848,36.14158477534013,"[819.83862752 822.60908402 824.84624868 823.92050027 822.72379167
 821.17766698 819.18803778 816.66000278 813.51133319 809.78456545
 807.56859734 805.25351658]"
17404,3.553409009500437,19.950314554206393,"[858.06230003 856.65870208 855.41692368 854.49292507 853.59550919
 852.89203276 853.4340639  853.82131139 854.33289232 854.59954663
 854.55741023 854.24183424]"
17512,6.064988978743661,53.82390187784672,"[1045.35091839 1044.43821804 1042.73252304 1036.27499211 1028.62175404
 1019.53779502 1008.6973484   995.80904348  981.05126773  965.7638145
  952.36223221  945.82438937]"
17522,2.9417698278536304,9.176370935728647,"[852.66592131 852.66810566 852.34075673 851.80445711 850.92736123
 848.7895561  846.25743496 843.39581201 840.1394111  836.58082673
 832.94722634 829.36426823]"
17543,7.02984256728208,13.89399387709542,"[1113.74437949 1119.51332597 1124.61473256 1125.50990507 1126.07209947
 1126.33402977 1126.31780631 1126.03845157 1125.50691237 1124.73333365
 1123.73069624 1122.51841545]"
17552,4.696507740139987,25.337545468074282,"[976.991153   976.30212187 975.27789119 972.34791343 969.07730741
 965.56538744 961.90854314 957.96137458 953.65347821 949.44482847
 945.43172149 941.68480807]"
17602,8.304090224843769,70.26901402573532,"[1093.32538034 1091.97907454 1090.05583157 1078.91566332 1065.13676142
 1047.23906714 1022.79443713  999.23342031  983.90016358  976.80227513
  976.41783258  976.32223672]"
17603,7.878103933108273,31.89604641741859,"[1136.28667463 1137.25261596 1136.97396728 1135.02019626 1132.00549093
 1128.04736248 1123.50324615 1118.2774725  1111.47516216 1105.3324312
 1100.29135506 1096.17629961]"
17701,6.215186756535192,12.273190875296192,"[767.15854379 767.44326291 768.11075697 770.47522265 772.67755906
 773.15233254 774.20995582 775.85250853 778.01349756 780.62664212
 783.60508244 786.7953247 ]"
18018,9.034827737255004,105.37852108974238,"[1084.43471162 1081.75791622 1082.59521191 1083.63995236 1079.10303777
 1067.24028275 1054.85644248 1041.23548827 1026.84509609 1013.16375845
 1001.92726297  992.64988534]"
18042,9.079056853952853,26.61998520302579,"[1148.56509532 1147.28998254 1145.54507065 1143.84860427 1141.7554607
 1139.30204415 1136.52111441 1133.4388103  1130.07448425 1126.44291791
 1122.55800147 1118.4367947 ]"
18102,6.507290236996909,45.254952937797306,"[1104.76948251 1103.17946309 1101.71599292 1101.63087625 1101.11674445
 1100.17531867 1098.88399712 1097.36072802 1095.67472952 1093.78693415
 1091.56748468 1088.87489718]"
18232,2.5986947777517186,7.360666544746338,"[786.45405775 787.4265979  787.90546095 783.08621839 777.6820072
 772.80313594 768.61625064 764.73679478 760.1117376  755.16492384
 752.70148177 751.81532374]"
18951,5.219323197069616,43.86733510789482,"[1349.34369489 1345.21242803 1341.53994075 1342.01488975 1342.37503459
 1343.02123922 1344.70904272 1346.77573038 1349.3702266  1352.31990151
 1355.00529325 1356.88335669]"
19007,10.062211220662155,127.2886306750163,"[1224.6771119  1223.91765577 1225.58184912 1230.15392298 1237.1295566
 1244.49067886 1251.8036708  1258.12394052 1263.79624333 1268.53886984
 1272.2672455  1275.05046674]"
19103,2.803919864707405,32.31804531342347,"[1679.26934544 1678.98281779 1678.15178817 1678.23802943 1678.00912548
 1677.79852092 1677.66044174 1677.68869692 1678.02852499 1678.74067723
 1679.74320134 1681.40387281]"
19104,4.1983016466281216,72.27687888469896,"[1271.00035191 1264.45843549 1258.08174438 1250.19623744 1244.48744252
 1239.04068563 1234.14392515 1228.85111121 1224.17806104 1219.99439875
 1216.64628953 1214.08131433]"
19106,6.091804189607143,71.25784165970244,"[1767.52096309 1767.90243139 1767.99070752 1767.96626485 1768.28359626
 1769.44901799 1771.25866882 1772.2645923  1772.05081074 1771.30018019
 1770.3476506  1769.34040087]"
19107,3.362932621628592,44.1157703650468,"[1563.98771286 1562.77512896 1561.93470491 1561.51339746 1561.2455551
 1561.03426617 1560.85201714 1560.67263569 1560.4785691  1560.26355989
 1560.03063565 1559.78809893]"
19120,7.279608955501998,9.97341514792877,"[ 992.90539995  993.00696501  993.24073904  992.80295999  992.7285101
  993.7717946   995.50860651  997.23728914  998.95224877 1000.64596141
 1002.26025291 1003.72831161]"
19121,3.5949809333496727,27.585522753783547,"[1342.33046537 1342.16203551 1342.14363007 1342.41228101 1342.72204887
 1343.60111273 1344.4255201  1345.92708808 1348.48884805 1346.40948564
 1331.03512185 1322.52488639]"
19123,5.164921892573479,78.29430123769714,"[1544.5449189  1543.29247061 1542.25736774 1541.31835099 1540.46649671
 1539.90395938 1539.96876692 1540.1435762  1540.4075575  1540.74278876
 1541.13451574 1541.57174147]"
19124,7.196056956810839,37.43051090675449,"[957.02450503 954.18664385 951.82529797 950.59021965 949.21183332
 947.73717153 946.21824782 944.70901727 943.26074048 942.43698095
 942.47662817 942.59696314]"
19128,4.152833791556515,17.72442647787421,"[1253.9112478  1249.85533795 1247.02441633 1246.35981945 1245.66670471
 1245.01121665 1244.44980823 1244.02089953 1243.73656251 1243.57822037
 1243.49629003 1243.37573241]"
19130,5.005771187533766,40.4807607175774,"[1529.71963797 1528.4577812  1528.32716997 1532.45975787 1534.88813954
 1534.49492834 1533.03743175 1531.15528371 1528.77916683 1525.97850474
 1522.96434222 1520.18185552]"
19131,9.21029552195675,83.63078767746933,"[1158.1035563  1156.67658336 1154.91785514 1150.32165452 1143.5548952
 1133.96988072 1120.9105626  1105.05933859 1089.57051121 1076.31983614
 1066.38508748 1065.81839078]"
19139,8.3804509551787,80.73138559595125,"[1111.76682912 1108.70977531 1105.44025225 1101.80857531 1098.42504767
 1095.53149028 1093.1374151  1091.22214175 1089.76525833 1088.7722191
 1087.37671604 1085.60679924]"
19140,6.943514412624215,77.08883362046991,"[981.32632979 972.68942427 965.54916204 959.13668941 954.04968132
 950.11195646 947.05779879 944.64641498 942.69583471 941.69173852
 941.67570965 941.79395756]"
19141,6.228457640454313,56.185366257088326,"[963.13692679 958.09914291 953.51545367 948.99984595 944.01304724
 939.08497286 931.85939098 925.98530524 920.67349014 915.82991871
 912.81981714 910.18926755]"
19143,7.568155622008955,63.87267682661017,"[1109.60866301 1105.36986537 1102.10719039 1097.37284917 1093.97192175
 1090.96189922 1090.77813527 1090.40077479 1090.32533211 1090.99595748
 1091.73905233 1092.55552539]"
19144,7.856722753964973,121.81910259356106,"[1049.80820162 1042.06628564 1034.980551   1025.80772974 1016.6951818
 1005.1807273   989.22961377  972.28432597  961.82873821  955.3587144
  953.27102433  953.80383563]"
19146,2.502309158666264,43.92689139473101,"[1481.87980121 1479.36475069 1477.94544616 1477.46340255 1477.00563713
 1476.5531941  1476.10562414 1475.68325624 1475.31924549 1475.04357916
 1474.8714896  1474.80374124]"
19147,4.756802788988326,31.10153318220878,"[1419.29141675 1414.84029915 1413.13899873 1415.17738618 1418.27990834
 1422.27652607 1428.26850611 1437.63512096 1445.74282819 1449.18471666
 1450.53044261 1450.91608139]"
19148,5.356491720260317,36.97476664227103,"[1264.29904345 1262.46885011 1260.19671447 1258.1852595  1255.0055326
 1251.60971608 1247.97042172 1244.09708347 1239.99466942 1235.78044087
 1231.69450732 1227.86626443]"
19401,7.872014784906715,64.48714253361645,"[1219.1887697  1214.08730489 1211.02497687 1212.90233915 1214.5459975
 1215.87689915 1216.88893332 1217.59752939 1218.02164972 1218.18220009
 1218.10377487 1217.81557192]"
19464,3.9228776171268214,46.45279752255674,"[1097.21365732 1097.07321493 1096.69821105 1095.2672176  1093.75391917
 1091.85690892 1089.83414557 1087.89208573 1086.17363682 1085.19831676
 1084.74627554 1084.80935902]"
20001,7.2519658119731965,111.83564875762296,"[2310.09826855 2310.2665418  2310.36472386 2311.089108   2311.78844455
 2311.91224228 2311.76169119 2311.64534873 2311.53054721 2311.39251501
 2311.21308476 2310.97862889]"
20002,9.376485644639011,107.36899470942092,"[2163.39567466 2170.68141874 2173.05000116 2168.74488323 2160.77011522
 2153.05766004 2145.0818001  2128.48877034 2109.86043331 2091.11511824
 2074.54698262 2060.88271452]"
20003,10.67003374616917,37.49630954840416,"[2307.69177356 2308.8641178  2309.5161838  2319.55654608 2322.29386426
 2324.62302887 2326.53713699 2328.0136082  2329.03455725 2329.59933889
 2329.72728891 2329.45320499]"
20005,5.547630794005981,55.542554669364165,"[2272.60335843 2275.09471284 2277.33121762 2278.57215124 2279.21001388
 2279.31126458 2278.97792344 2278.32511372 2277.48051466 2276.59220685
 2275.8210891  2275.30389052]"
